SEASON_ID,TEAM_ID,TEAM_ABBREVIATION,GAME_ID,MATCHUP,HOME_TEAM,HOME_PTS,AWAY_TEAM,AWAY_PTS,WL,PTS,FG_PCT,FG3_PCT,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF
22019,1610612741,CHI,0021900579,CHI @ DET,DET,99,CHI,108,W,108,0.506,0.314,0.929,9,29,38,24,11,6,14,21
22019,1610612741,CHI,0021900570,CHI vs. IND,CHI,105,IND,116,L,105,0.463,0.439,0.813,6,30,36,16,6,3,15,15
22019,1610612741,CHI,0021900560,CHI @ NOP,NOP,108,CHI,108,L,108,0.446,0.4,0.571,10,29,39,22,12,2,12,23
22019,1610612741,CHI,0021900545,CHI @ DAL,DAL,118,CHI,110,L,110,0.469,0.29,0.818,17,28,45,25,10,6,8,21
22019,1610612741,CHI,0021900529,CHI vs. BOS,CHI,104,BOS,104,L,104,0.425,0.382,0.742,11,26,37,23,15,5,15,22
22019,1610612741,CHI,0021900511,CHI vs. UTA,CHI,98,UTA,102,L,98,0.394,0.306,0.765,15,30,45,22,8,5,10,15
22019,1610612741,CHI,0021900493,CHI vs. MIL,CHI,102,MIL,123,L,102,0.374,0.386,0.625,14,29,43,26,10,2,10,20
22019,1610612741,CHI,0021900477,CHI vs. ATL,CHI,116,ATL,116,W,116,0.494,0.484,0.789,13,38,51,22,13,5,17,15
22019,1610612741,CHI,0021900448,CHI @ ORL,ORL,103,CHI,95,L,95,0.398,0.351,0.8,11,36,47,20,7,5,15,17
22019,1610612741,CHI,0021900432,CHI @ DET,DET,107,CHI,119,W,119,0.519,0.514,0.84,11,35,46,21,8,4,18,13
22019,1610612741,CHI,0021900409,CHI @ WAS,WAS,109,CHI,110,W,110,0.402,0.297,0.875,11,42,53,25,10,6,15,24
22019,1610612741,CHI,0021900399,CHI @ OKC,OKC,109,CHI,106,L,106,0.494,0.29,0.846,5,26,31,27,17,6,13,21
22019,1610612741,CHI,0021900382,CHI vs. LAC,CHI,109,LAC,106,W,109,0.471,0.452,0.833,12,38,50,21,12,9,17,25
22019,1610612741,CHI,0021900375,CHI vs. CHA,CHI,73,CHA,83,L,73,0.3,0.206,0.857,11,34,45,20,11,7,12,20
22019,1610612741,CHI,0021900361,CHI vs. ATL,CHI,136,ATL,136,W,136,0.574,0.458,0.895,7,35,42,32,15,7,13,25
22019,1610612741,CHI,0021900345,CHI vs. TOR,CHI,92,TOR,93,L,92,0.393,0.261,0.714,9,36,45,30,6,4,14,20
22019,1610612741,CHI,0021900337,CHI @ MIA,MIA,110,CHI,105,L,105,0.438,0.361,0.815,6,33,39,20,8,1,14,31
22019,1610612741,CHI,0021900325,CHI vs. GSW,CHI,98,GSW,100,L,98,0.443,0.415,0.6,10,27,37,21,11,2,14,20
22019,1610612741,CHI,0021900311,CHI vs. MEM,CHI,106,MEM,99,W,106,0.429,0.394,0.73,10,40,50,22,5,13,20,22
22019,1610612741,CHI,0021900298,CHI @ SAC,SAC,106,CHI,113,W,113,0.48,0.432,0.862,3,29,32,20,9,0,18,20
22019,1610612741,CHI,0021900278,CHI @ POR,POR,107,CHI,103,L,103,0.383,0.368,0.68,11,36,47,24,8,2,11,22
22019,1610612741,CHI,0021900266,CHI @ GSW,GSW,104,CHI,90,L,90,0.382,0.345,0.667,14,28,42,20,14,4,17,20
22019,1610612741,CHI,0021900247,CHI vs. POR,CHI,94,POR,117,L,94,0.419,0.231,0.65,8,29,37,24,8,4,17,20
22019,1610612741,CHI,0021900226,CHI @ CHA,CHA,115,CHI,116,W,116,0.453,0.468,0.667,13,26,39,27,12,3,13,20
22019,1610612741,CHI,0021900219,CHI vs. MIA,CHI,108,MIA,116,L,108,0.456,0.333,0.8,14,27,41,23,11,3,13,24
22019,1610612741,CHI,0021900209,CHI vs. DET,CHI,109,DET,89,W,109,0.429,0.519,0.654,12,43,55,25,9,7,14,24
22019,1610612741,CHI,0021900192,CHI vs. MIL,CHI,101,MIL,115,L,101,0.402,0.353,0.786,13,37,50,25,6,6,14,25
22019,1610612741,CHI,0021900175,CHI vs. BKN,CHI,111,BKN,117,L,111,0.352,0.231,0.927,17,39,56,15,8,2,19,30
22019,1610612741,CHI,0021900163,CHI @ MIL,MIL,124,CHI,115,L,115,0.409,0.419,0.84,10,35,45,25,14,1,20,29
22019,1610612741,CHI,0021900149,CHI vs. NYK,CHI,120,NYK,102,W,120,0.506,0.424,0.774,9,37,46,22,9,2,19,25
22019,1610612741,CHI,0021900129,CHI vs. HOU,CHI,94,HOU,117,L,94,0.378,0.125,0.889,11,35,46,21,14,5,15,22
22019,1610612741,CHI,0021900105,CHI @ ATL,ATL,113,CHI,113,W,113,0.5,0.394,0.667,7,36,43,26,11,9,17,30
22019,1610612741,CHI,0021900100,CHI vs. LAL,CHI,112,LAL,118,L,112,0.506,0.438,0.522,7,35,42,22,11,4,16,21
22019,1610612741,CHI,0021900085,CHI @ IND,IND,108,CHI,95,L,95,0.429,0.31,0.56,6,36,42,27,8,2,18,21
22019,1610612741,CHI,0021900073,CHI vs. DET,CHI,112,DET,106,W,112,0.438,0.4,0.783,11,31,42,29,6,1,17,18
22019,1610612741,CHI,0021900055,CHI @ CLE,CLE,111,CHI,111,L,111,0.433,0.359,0.826,9,23,32,25,6,5,6,24
22019,1610612741,CHI,0021900042,CHI @ NYK,NYK,105,CHI,98,L,98,0.424,0.257,0.81,8,30,38,19,6,5,9,22
22019,1610612741,CHI,0021900031,CHI vs. TOR,CHI,84,TOR,108,L,84,0.299,0.257,0.68,12,33,45,18,9,2,15,22
22019,1610612741,CHI,0021900020,CHI @ MEM,MEM,102,CHI,110,W,110,0.43,0.286,0.75,9,36,45,18,14,7,13,21
22019,1610612741,CHI,0021900003,CHI @ CHA,CHA,126,CHI,125,L,125,0.467,0.3,0.818,20,29,49,25,11,4,10,20
12019,1610612741,CHI,0011900070,CHI vs. ATL,CHI,111,ATL,111,W,111,0.441,0.326,0.737,13,40,53,23,9,5,13,28
12019,1610612741,CHI,0011900050,CHI @ TOR,TOR,91,CHI,105,W,105,0.411,0.367,0.813,14,43,57,26,8,6,19,24
12019,1610612741,CHI,0011900038,CHI @ IND,IND,105,CHI,87,L,87,0.376,0.185,0.571,12,36,48,14,15,3,20,27
12019,1610612741,CHI,0011900028,CHI vs. NOP,CHI,125,NOP,125,L,125,0.471,0.378,0.765,15,32,47,38,4,2,21,20
12019,1610612741,CHI,0011900016,CHI vs. MIL,CHI,112,MIL,122,L,112,0.378,0.316,0.684,15,30,45,24,15,5,12,17
22019,1610612741,CHI,1521900077,CHI vs. ORL,CHI,73,ORL,85,L,73,0.452,0.348,0.692,5,29,34,17,6,4,19,17
22019,1610612741,CHI,1521900051,CHI vs. CHA,CHI,75,CHA,72,W,75,0.361,0.167,0.792,17,34,51,11,8,2,16,18
22019,1610612741,CHI,1521900037,CHI vs. NOP,CHI,72,NOP,72,L,72,0.365,0.227,0.65,9,27,36,10,9,9,19,24
22019,1610612741,CHI,1521900025,CHI @ CLE,CLE,75,CHI,75,L,75,0.476,0.318,0.8,3,28,31,15,6,1,14,15
22019,1610612741,CHI,1521900006,CHI vs. LAL,CHI,96,LAL,76,W,96,0.45,0.05,0.767,11,35,46,15,14,6,14,24
42019,1610612742,DAL,0041900156,DAL vs. LAC,DAL,97,LAC,111,L,97,0.422,0.297,0.588,8,34,42,20,5,3,12,15
42019,1610612742,DAL,0041900155,DAL @ LAC,LAC,154,DAL,111,L,111,0.447,0.324,0.697,7,24,31,19,8,6,13,22
42019,1610612742,DAL,0041900154,DAL vs. LAC,DAL,135,LAC,133,W,135,0.5,0.361,0.75,11,43,54,20,7,5,11,24
42019,1610612742,DAL,0041900153,DAL vs. LAC,DAL,122,LAC,130,L,122,0.506,0.395,0.708,7,35,42,27,5,2,9,24
42019,1610612742,DAL,0041900152,DAL @ LAC,LAC,114,DAL,127,W,127,0.5,0.448,0.703,8,41,49,25,5,4,9,29
42019,1610612742,DAL,0041900151,DAL @ LAC,LAC,118,DAL,110,L,110,0.457,0.349,0.875,5,36,41,18,9,2,21,21
22019,1610612742,DAL,0021901313,DAL @ PHX,PHX,128,DAL,102,L,102,0.438,0.308,0.842,11,32,43,17,3,4,11,18
22019,1610612742,DAL,0021901300,DAL vs. POR,DAL,131,POR,134,L,131,0.519,0.455,0.818,5,32,37,28,4,5,17,23
22019,1610612742,DAL,0021901293,DAL @ UTA,UTA,114,DAL,122,W,122,0.565,0.5,0.875,4,30,34,29,6,3,8,23
22019,1610612742,DAL,0021901284,DAL vs. MIL,DAL,136,MIL,132,W,136,0.417,0.321,0.92,11,43,54,37,6,2,6,26
22019,1610612742,DAL,0021901271,DAL vs. LAC,DAL,111,LAC,126,L,111,0.448,0.354,0.762,8,29,37,24,3,4,7,17
22019,1610612742,DAL,0021901257,DAL @ SAC,SAC,110,DAL,114,W,114,0.367,0.22,0.78,17,44,61,22,4,2,17,21
22019,1610612742,DAL,0021901249,DAL @ PHX,PHX,117,DAL,115,L,115,0.409,0.194,0.892,10,39,49,22,8,5,8,22
22019,1610612742,DAL,0021901238,DAL vs. HOU,DAL,149,HOU,153,L,149,0.476,0.429,0.737,13,42,55,30,7,4,20,36
12019,1610612742,DAL,0011900133,DAL @ PHI,PHI,115,DAL,118,W,118,0.402,0.293,0.75,12,44,56,22,6,4,12,26
12019,1610612742,DAL,0011900120,DAL vs. IND,DAL,111,IND,118,L,111,0.433,0.395,0.692,7,37,44,27,5,4,12,18
12019,1610612742,DAL,0011900107,DAL @ LAL,LAL,104,DAL,108,W,108,0.541,0.368,0.636,8,29,37,21,3,4,14,28
22019,1610612742,DAL,0021900973,DAL vs. DEN,DAL,113,DEN,97,W,113,0.457,0.343,0.739,13,39,52,23,9,2,10,14
22019,1610612742,DAL,0021900965,DAL @ SAS,SAS,119,DAL,109,L,109,0.457,0.386,0.727,7,35,42,23,8,3,14,19
22019,1610612742,DAL,0021900952,DAL vs. IND,DAL,109,IND,112,L,109,0.429,0.326,0.68,9,33,42,19,7,5,10,17
22019,1610612742,DAL,0021900937,DAL vs. MEM,DAL,121,MEM,96,W,121,0.474,0.383,0.765,13,35,48,30,11,9,10,11
22019,1610612742,DAL,0021900923,DAL vs. NOP,DAL,127,NOP,127,W,127,0.463,0.44,0.708,6,43,49,30,6,13,16,17
22019,1610612742,DAL,0021900907,DAL @ CHI,CHI,107,DAL,107,L,107,0.476,0.286,0.75,9,35,44,26,9,5,16,20
